tileset_path,tile_id,tile_name,col,row,x_px,y_px,w_px,h_px,suggested_game_key,walkable,blocks_los,notes
tilesheets/trading_post_tileset_32px.png,30,blast_mark,6,3,192,96,32,32,trading_post_blast_mark,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,31,damaged_plating,7,3,224,96,32,32,trading_post_damaged_plating,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,32,debris,0,4,0,128,32,32,trading_post_debris,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,33,breached_floor,1,4,32,128,32,32,trading_post_breached_floor,no,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,34,weakened_plating,2,4,64,128,32,32,trading_post_weakened_plating,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,35,shield_zone,3,4,96,128,32,32,trading_post_shield_zone,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,36,energy_node,4,4,128,128,32,32,trading_post_energy_node,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,37,charging_pad,5,4,160,128,32,32,trading_post_charging_pad,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,38,gravity_trap,6,4,192,128,32,32,trading_post_gravity_trap,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,39,holo_trap,7,4,224,128,32,32,trading_post_holo_trap,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,40,conveyor_n,0,5,0,160,32,32,trading_post_conveyor_n,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,41,conveyor_s,1,5,32,160,32,32,trading_post_conveyor_s,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,42,conveyor_e,2,5,64,160,32,32,trading_post_conveyor_e,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,43,conveyor_w,3,5,96,160,32,32,trading_post_conveyor_w,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,44,fuel_canister_floor,4,5,128,160,32,32,trading_post_fuel_canister_floor,no,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,45,cargo_crate_marker,5,5,160,160,32,32,trading_post_cargo_crate_marker,no,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,46,mine_hidden,6,5,192,160,32,32,trading_post_mine_hidden,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,47,mine_revealed,7,5,224,160,32,32,trading_post_mine_revealed,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,48,pipe_tangle,0,6,0,192,32,32,trading_post_pipe_tangle,no,yes,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,49,steam_vent_inactive,1,6,32,192,32,32,trading_post_steam_vent_inactive,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,50,steam_vent_active,2,6,64,192,32,32,trading_post_steam_vent_active,yes,yes,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,51,energy_vent_dormant,3,6,96,192,32,32,trading_post_energy_vent_dormant,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,52,energy_vent_charging,4,6,128,192,32,32,trading_post_energy_vent_charging,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,53,energy_vent_active,5,6,160,192,32,32,trading_post_energy_vent_active,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,54,stairs_down,6,6,192,192,32,32,trading_post_stairs_down,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,55,warp_gate_pad,7,6,224,192,32,32,trading_post_warp_gate_pad,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,56,shop_floor,0,7,0,224,32,32,trading_post_shop_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,57,glyph_floor,1,7,32,224,32,32,trading_post_glyph_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,58,ornamental_border_ns,2,7,64,224,32,32,trading_post_ornamental_border_ns,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,59,ornamental_border_ew,3,7,96,224,32,32,trading_post_ornamental_border_ew,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,60,hazard_stripe_ns,4,7,128,224,32,32,trading_post_hazard_stripe_ns,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,61,hazard_stripe_ew,5,7,160,224,32,32,trading_post_hazard_stripe_ew,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,62,floor_dark,6,7,192,224,32,32,trading_post_floor_dark,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/trading_post_tileset_32px.png,63,void_space,7,7,224,224,32,32,trading_post_void_space,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,0,floor_plain,0,0,0,0,32,32,orbital_platform_floor_plain,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,1,floor_panel_a,1,0,32,0,32,32,orbital_platform_floor_panel_a,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,2,floor_panel_b,2,0,64,0,32,32,orbital_platform_floor_panel_b,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,3,floor_grate,3,0,96,0,32,32,orbital_platform_floor_grate,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,4,corridor_ns,4,0,128,0,32,32,orbital_platform_corridor_ns,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,5,corridor_ew,5,0,160,0,32,32,orbital_platform_corridor_ew,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,6,corridor_cross,6,0,192,0,32,32,orbital_platform_corridor_cross,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,7,corridor_corner_ne,7,0,224,0,32,32,orbital_platform_corridor_corner_ne,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,8,wall_plain,0,1,0,32,32,32,orbital_platform_wall_plain,no,yes,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,9,wall_reinforced,1,1,32,32,32,32,orbital_platform_wall_reinforced,no,yes,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,10,wall_corner,2,1,64,32,32,32,orbital_platform_wall_corner,no,yes,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,11,door_closed,3,1,96,32,32,32,orbital_platform_door_closed,yes,yes,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,12,door_open,4,1,128,32,32,32,orbital_platform_door_open,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,13,airlock,5,1,160,32,32,32,orbital_platform_airlock,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,14,window,6,1,192,32,32,32,orbital_platform_window,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,15,glass_floor,7,1,224,32,32,32,orbital_platform_glass_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,16,bridge_console_floor,0,2,0,64,32,32,orbital_platform_bridge_console_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,17,engineering_floor,1,2,32,64,32,32,orbital_platform_engineering_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,18,reactor_floor,2,2,64,64,32,32,orbital_platform_reactor_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,19,medbay_floor,3,2,96,64,32,32,orbital_platform_medbay_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,20,lab_floor,4,2,128,64,32,32,orbital_platform_lab_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,21,cargo_floor,5,2,160,64,32,32,orbital_platform_cargo_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,22,crew_quarters_floor,6,2,192,64,32,32,orbital_platform_crew_quarters_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,23,vent_grate,7,2,224,64,32,32,orbital_platform_vent_grate,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,24,pipe_floor,0,3,0,96,32,32,orbital_platform_pipe_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,25,wiring_panel,1,3,32,96,32,32,orbital_platform_wiring_panel,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,26,coolant_pool,2,3,64,96,32,32,orbital_platform_coolant_pool,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,27,frozen_coolant,3,3,96,96,32,32,orbital_platform_frozen_coolant,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,28,plasma_pool,4,3,128,96,32,32,orbital_platform_plasma_pool,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,29,lubricant,5,3,160,96,32,32,orbital_platform_lubricant,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,30,blast_mark,6,3,192,96,32,32,orbital_platform_blast_mark,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,31,damaged_plating,7,3,224,96,32,32,orbital_platform_damaged_plating,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,32,debris,0,4,0,128,32,32,orbital_platform_debris,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,33,breached_floor,1,4,32,128,32,32,orbital_platform_breached_floor,no,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,34,weakened_plating,2,4,64,128,32,32,orbital_platform_weakened_plating,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,35,shield_zone,3,4,96,128,32,32,orbital_platform_shield_zone,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,36,energy_node,4,4,128,128,32,32,orbital_platform_energy_node,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,37,charging_pad,5,4,160,128,32,32,orbital_platform_charging_pad,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,38,gravity_trap,6,4,192,128,32,32,orbital_platform_gravity_trap,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,39,holo_trap,7,4,224,128,32,32,orbital_platform_holo_trap,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,40,conveyor_n,0,5,0,160,32,32,orbital_platform_conveyor_n,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,41,conveyor_s,1,5,32,160,32,32,orbital_platform_conveyor_s,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,42,conveyor_e,2,5,64,160,32,32,orbital_platform_conveyor_e,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,43,conveyor_w,3,5,96,160,32,32,orbital_platform_conveyor_w,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,44,fuel_canister_floor,4,5,128,160,32,32,orbital_platform_fuel_canister_floor,no,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,45,cargo_crate_marker,5,5,160,160,32,32,orbital_platform_cargo_crate_marker,no,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,46,mine_hidden,6,5,192,160,32,32,orbital_platform_mine_hidden,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,47,mine_revealed,7,5,224,160,32,32,orbital_platform_mine_revealed,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,48,pipe_tangle,0,6,0,192,32,32,orbital_platform_pipe_tangle,no,yes,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,49,steam_vent_inactive,1,6,32,192,32,32,orbital_platform_steam_vent_inactive,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,50,steam_vent_active,2,6,64,192,32,32,orbital_platform_steam_vent_active,yes,yes,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,51,energy_vent_dormant,3,6,96,192,32,32,orbital_platform_energy_vent_dormant,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,52,energy_vent_charging,4,6,128,192,32,32,orbital_platform_energy_vent_charging,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,53,energy_vent_active,5,6,160,192,32,32,orbital_platform_energy_vent_active,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,54,stairs_down,6,6,192,192,32,32,orbital_platform_stairs_down,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,55,warp_gate_pad,7,6,224,192,32,32,orbital_platform_warp_gate_pad,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,56,shop_floor,0,7,0,224,32,32,orbital_platform_shop_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,57,glyph_floor,1,7,32,224,32,32,orbital_platform_glyph_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,58,ornamental_border_ns,2,7,64,224,32,32,orbital_platform_ornamental_border_ns,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,59,ornamental_border_ew,3,7,96,224,32,32,orbital_platform_ornamental_border_ew,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,60,hazard_stripe_ns,4,7,128,224,32,32,orbital_platform_hazard_stripe_ns,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,61,hazard_stripe_ew,5,7,160,224,32,32,orbital_platform_hazard_stripe_ew,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,62,floor_dark,6,7,192,224,32,32,orbital_platform_floor_dark,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/orbital_platform_tileset_32px.png,63,void_space,7,7,224,224,32,32,orbital_platform_void_space,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,0,floor_plain,0,0,0,0,32,32,mining_colony_floor_plain,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,1,floor_panel_a,1,0,32,0,32,32,mining_colony_floor_panel_a,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,2,floor_panel_b,2,0,64,0,32,32,mining_colony_floor_panel_b,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,3,floor_grate,3,0,96,0,32,32,mining_colony_floor_grate,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,4,corridor_ns,4,0,128,0,32,32,mining_colony_corridor_ns,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,5,corridor_ew,5,0,160,0,32,32,mining_colony_corridor_ew,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,6,corridor_cross,6,0,192,0,32,32,mining_colony_corridor_cross,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,7,corridor_corner_ne,7,0,224,0,32,32,mining_colony_corridor_corner_ne,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,8,wall_plain,0,1,0,32,32,32,mining_colony_wall_plain,no,yes,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,9,wall_reinforced,1,1,32,32,32,32,mining_colony_wall_reinforced,no,yes,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,10,wall_corner,2,1,64,32,32,32,mining_colony_wall_corner,no,yes,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,11,door_closed,3,1,96,32,32,32,mining_colony_door_closed,yes,yes,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,12,door_open,4,1,128,32,32,32,mining_colony_door_open,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,13,airlock,5,1,160,32,32,32,mining_colony_airlock,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,14,window,6,1,192,32,32,32,mining_colony_window,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,15,glass_floor,7,1,224,32,32,32,mining_colony_glass_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,16,bridge_console_floor,0,2,0,64,32,32,mining_colony_bridge_console_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,17,engineering_floor,1,2,32,64,32,32,mining_colony_engineering_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,18,reactor_floor,2,2,64,64,32,32,mining_colony_reactor_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,19,medbay_floor,3,2,96,64,32,32,mining_colony_medbay_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,20,lab_floor,4,2,128,64,32,32,mining_colony_lab_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,21,cargo_floor,5,2,160,64,32,32,mining_colony_cargo_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,22,crew_quarters_floor,6,2,192,64,32,32,mining_colony_crew_quarters_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,23,vent_grate,7,2,224,64,32,32,mining_colony_vent_grate,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,24,pipe_floor,0,3,0,96,32,32,mining_colony_pipe_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,25,wiring_panel,1,3,32,96,32,32,mining_colony_wiring_panel,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,26,coolant_pool,2,3,64,96,32,32,mining_colony_coolant_pool,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,27,frozen_coolant,3,3,96,96,32,32,mining_colony_frozen_coolant,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,28,plasma_pool,4,3,128,96,32,32,mining_colony_plasma_pool,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,29,lubricant,5,3,160,96,32,32,mining_colony_lubricant,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,30,blast_mark,6,3,192,96,32,32,mining_colony_blast_mark,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,31,damaged_plating,7,3,224,96,32,32,mining_colony_damaged_plating,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,32,debris,0,4,0,128,32,32,mining_colony_debris,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,33,breached_floor,1,4,32,128,32,32,mining_colony_breached_floor,no,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,34,weakened_plating,2,4,64,128,32,32,mining_colony_weakened_plating,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,35,shield_zone,3,4,96,128,32,32,mining_colony_shield_zone,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,36,energy_node,4,4,128,128,32,32,mining_colony_energy_node,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,37,charging_pad,5,4,160,128,32,32,mining_colony_charging_pad,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,38,gravity_trap,6,4,192,128,32,32,mining_colony_gravity_trap,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,39,holo_trap,7,4,224,128,32,32,mining_colony_holo_trap,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,40,conveyor_n,0,5,0,160,32,32,mining_colony_conveyor_n,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,41,conveyor_s,1,5,32,160,32,32,mining_colony_conveyor_s,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,42,conveyor_e,2,5,64,160,32,32,mining_colony_conveyor_e,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,43,conveyor_w,3,5,96,160,32,32,mining_colony_conveyor_w,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,44,fuel_canister_floor,4,5,128,160,32,32,mining_colony_fuel_canister_floor,no,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,45,cargo_crate_marker,5,5,160,160,32,32,mining_colony_cargo_crate_marker,no,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,46,mine_hidden,6,5,192,160,32,32,mining_colony_mine_hidden,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,47,mine_revealed,7,5,224,160,32,32,mining_colony_mine_revealed,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,48,pipe_tangle,0,6,0,192,32,32,mining_colony_pipe_tangle,no,yes,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,49,steam_vent_inactive,1,6,32,192,32,32,mining_colony_steam_vent_inactive,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,50,steam_vent_active,2,6,64,192,32,32,mining_colony_steam_vent_active,yes,yes,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,51,energy_vent_dormant,3,6,96,192,32,32,mining_colony_energy_vent_dormant,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,52,energy_vent_charging,4,6,128,192,32,32,mining_colony_energy_vent_charging,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,53,energy_vent_active,5,6,160,192,32,32,mining_colony_energy_vent_active,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,54,stairs_down,6,6,192,192,32,32,mining_colony_stairs_down,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,55,warp_gate_pad,7,6,224,192,32,32,mining_colony_warp_gate_pad,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,56,shop_floor,0,7,0,224,32,32,mining_colony_shop_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,57,glyph_floor,1,7,32,224,32,32,mining_colony_glyph_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,58,ornamental_border_ns,2,7,64,224,32,32,mining_colony_ornamental_border_ns,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,59,ornamental_border_ew,3,7,96,224,32,32,mining_colony_ornamental_border_ew,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,60,hazard_stripe_ns,4,7,128,224,32,32,mining_colony_hazard_stripe_ns,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,61,hazard_stripe_ew,5,7,160,224,32,32,mining_colony_hazard_stripe_ew,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,62,floor_dark,6,7,192,224,32,32,mining_colony_floor_dark,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/mining_colony_tileset_32px.png,63,void_space,7,7,224,224,32,32,mining_colony_void_space,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,0,floor_plain,0,0,0,0,32,32,research_lab_floor_plain,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,1,floor_panel_a,1,0,32,0,32,32,research_lab_floor_panel_a,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,2,floor_panel_b,2,0,64,0,32,32,research_lab_floor_panel_b,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,3,floor_grate,3,0,96,0,32,32,research_lab_floor_grate,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,4,corridor_ns,4,0,128,0,32,32,research_lab_corridor_ns,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,5,corridor_ew,5,0,160,0,32,32,research_lab_corridor_ew,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,6,corridor_cross,6,0,192,0,32,32,research_lab_corridor_cross,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,7,corridor_corner_ne,7,0,224,0,32,32,research_lab_corridor_corner_ne,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,8,wall_plain,0,1,0,32,32,32,research_lab_wall_plain,no,yes,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,9,wall_reinforced,1,1,32,32,32,32,research_lab_wall_reinforced,no,yes,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,10,wall_corner,2,1,64,32,32,32,research_lab_wall_corner,no,yes,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,11,door_closed,3,1,96,32,32,32,research_lab_door_closed,yes,yes,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,12,door_open,4,1,128,32,32,32,research_lab_door_open,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,13,airlock,5,1,160,32,32,32,research_lab_airlock,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,14,window,6,1,192,32,32,32,research_lab_window,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,15,glass_floor,7,1,224,32,32,32,research_lab_glass_floor,yes,no,Shared 32px tile ID used by sample maps.
